Frame,Time,C5_pos_X,C6_pos_X,C7_pos_X,C8_pos_X,C5_pos_Y,C6_pos_Y,C7_pos_Y,C8_pos_Y,C5_pos_Z,C6_pos_Z,C7_pos_Z,C8_pos_Z
575,1.378800,1.045891,0.039672,-0.006775,0.999445,0.321719,-0.265332,-0.132350,0.454701,0.393233,0.105323,-0.003501,0.284410
576,1.381200,1.045699,0.040050,-0.006740,0.998909,0.324124,-0.265674,-0.133210,0.456587,0.390262,0.105994,-0.003313,0.280954
577,1.383600,1.045502,0.040434,-0.006702,0.998366,0.326534,-0.266012,-0.134073,0.458474,0.387253,0.106669,-0.003122,0.277462
578,1.386000,1.045298,0.040821,-0.006663,0.997814,0.328948,-0.266344,-0.134933,0.460359,0.384207,0.107343,-0.002931,0.273933
579,1.388400,1.045090,0.041213,-0.006622,0.997255,0.331360,-0.266674,-0.135798,0.462237,0.381126,0.108021,-0.002736,0.270369
580,1.390800,1.044876,0.041608,-0.006580,0.996688,0.333776,-0.266994,-0.136657,0.464114,0.378006,0.108695,-0.002543,0.266768
581,1.393200,1.044656,0.042007,-0.006536,0.996113,0.336192,-0.267312,-0.137520,0.465985,0.374851,0.109374,-0.002346,0.263131
582,1.395600,1.044430,0.042410,-0.006491,0.995529,0.338610,-0.267623,-0.138380,0.467853,0.371656,0.110052,-0.002149,0.259456
583,1.398000,1.044199,0.042815,-0.006444,0.994939,0.341025,-0.267928,-0.139241,0.469713,0.368427,0.110731,-0.001950,0.255746
584,1.400400,1.043960,0.043225,-0.006397,0.994338,0.343447,-0.268225,-0.140098,0.471574,0.365155,0.111411,-0.001749,0.251996
585,1.402800,1.043717,0.043637,-0.006348,0.993731,0.345866,-0.268512,-0.140950,0.473428,0.361850,0.112088,-0.001549,0.248213
586,1.405200,1.043468,0.044055,-0.006296,0.993117,0.348285,-0.268793,-0.141801,0.475276,0.358508,0.112768,-0.001346,0.244394
587,1.407600,1.043212,0.044477,-0.006242,0.992493,0.350710,-0.269066,-0.142651,0.477124,0.355124,0.113449,-0.001142,0.240534
588,1.410000,1.042951,0.044905,-0.006185,0.991861,0.353131,-0.269335,-0.143503,0.478963,0.351704,0.114131,-0.000934,0.236638
589,1.412400,1.042683,0.045338,-0.006125,0.991219,0.355555,-0.269597,-0.144353,0.480799,0.348241,0.114813,-0.000726,0.232701
590,1.414800,1.042408,0.045773,-0.006065,0.990571,0.357974,-0.269850,-0.145199,0.482625,0.344742,0.115496,-0.000517,0.228729
591,1.417200,1.042127,0.046213,-0.006003,0.989911,0.360397,-0.270095,-0.146042,0.484449,0.341200,0.116176,-0.000308,0.224716
592,1.419600,1.041839,0.046657,-0.005939,0.989243,0.362815,-0.270334,-0.146887,0.486263,0.337618,0.116859,-0.000095,0.220664
593,1.422000,1.041543,0.047105,-0.005873,0.988565,0.365235,-0.270563,-0.147726,0.488073,0.333995,0.117540,0.000117,0.216572
594,1.424400,1.041242,0.047555,-0.005806,0.987880,0.367649,-0.270784,-0.148561,0.489871,0.330335,0.118222,0.000331,0.212445
595,1.426800,1.040932,0.048011,-0.005738,0.987183,0.370065,-0.270993,-0.149390,0.491667,0.326633,0.118902,0.000546,0.208277
596,1.429200,1.040615,0.048471,-0.005666,0.986478,0.372480,-0.271195,-0.150219,0.493455,0.322890,0.119584,0.000765,0.204071
597,1.431600,1.040292,0.048936,-0.005593,0.985763,0.374895,-0.271384,-0.151040,0.495239,0.319106,0.120264,0.000984,0.199825
598,1.434000,1.039961,0.049404,-0.005519,0.985038,0.377306,-0.271562,-0.151855,0.497013,0.315283,0.120944,0.001203,0.195542
599,1.436400,1.039623,0.049878,-0.005440,0.984305,0.379715,-0.271732,-0.152669,0.498779,0.311419,0.121625,0.001426,0.191220
600,1.438800,1.039277,0.050357,-0.005360,0.983560,0.382123,-0.271891,-0.153476,0.500539,0.307511,0.122304,0.001649,0.186856
601,1.441200,1.038923,0.050839,-0.005279,0.982805,0.384532,-0.272035,-0.154274,0.502294,0.303560,0.122980,0.001872,0.182452
602,1.443600,1.038561,0.051326,-0.005195,0.982041,0.386935,-0.272172,-0.155071,0.504037,0.299568,0.123659,0.002100,0.178009
603,1.446000,1.038190,0.051813,-0.005112,0.981265,0.389334,-0.272292,-0.155855,0.505772,0.295534,0.124332,0.002324,0.173527
604,1.448400,1.037811,0.052309,-0.005025,0.980478,0.391734,-0.272405,-0.156639,0.507500,0.291456,0.125010,0.002555,0.169002
605,1.450800,1.037425,0.052807,-0.004937,0.979681,0.394128,-0.272502,-0.157412,0.509218,0.287336,0.125681,0.002783,0.164438
606,1.453200,1.037029,0.053310,-0.004846,0.978873,0.396523,-0.272584,-0.158175,0.510931,0.283173,0.126352,0.003013,0.159834
607,1.455600,1.036627,0.053819,-0.004752,0.978056,0.398910,-0.272656,-0.158935,0.512631,0.278970,0.127024,0.003246,0.155192
608,1.458000,1.036216,0.054330,-0.004657,0.977228,0.401291,-0.272713,-0.159684,0.514321,0.274724,0.127691,0.003478,0.150511
609,1.460400,1.035795,0.054849,-0.004558,0.976388,0.403676,-0.272757,-0.160427,0.516006,0.270432,0.128361,0.003716,0.145786
610,1.462800,1.035365,0.055369,-0.004461,0.975536,0.406052,-0.272784,-0.161156,0.517679,0.266097,0.129025,0.003949,0.141022
611,1.465200,1.034928,0.055899,-0.004355,0.974674,0.408425,-0.272803,-0.161886,0.519342,0.261719,0.129693,0.004191,0.136217
612,1.467600,1.034480,0.056428,-0.004252,0.973800,0.410791,-0.272801,-0.162598,0.520994,0.257298,0.130354,0.004429,0.131373
613,1.470000,1.034024,0.056963,-0.004146,0.972915,0.413152,-0.272787,-0.163305,0.522635,0.252833,0.131016,0.004670,0.126487
614,1.472400,1.033558,0.057503,-0.004037,0.972018,0.415507,-0.272758,-0.164001,0.524264,0.248324,0.131675,0.004913,0.121562
615,1.474800,1.033083,0.058050,-0.003925,0.971109,0.417860,-0.272713,-0.164688,0.525885,0.243770,0.132334,0.005158,0.116595
616,1.477200,1.032600,0.058598,-0.003812,0.970190,0.420200,-0.272653,-0.165364,0.527489,0.239176,0.132989,0.005403,0.111591
617,1.479600,1.032107,0.059155,-0.003694,0.969258,0.422537,-0.272578,-0.166031,0.529084,0.234537,0.133644,0.005652,0.106545
618,1.482000,1.031603,0.059714,-0.003575,0.968313,0.424871,-0.272482,-0.166683,0.530670,0.229851,0.134294,0.005900,0.101457
619,1.484400,1.031090,0.060276,-0.003455,0.967359,0.427190,-0.272372,-0.167326,0.532236,0.225127,0.134944,0.006151,0.096334
620,1.486800,1.030567,0.060846,-0.003331,0.966390,0.429508,-0.272245,-0.167957,0.533796,0.220354,0.135591,0.006403,0.091166
621,1.489200,1.030028,0.061418,-0.003209,0.965402,0.431826,-0.272098,-0.168577,0.535347,0.215551,0.136271,0.006692,0.085972
622,1.491600,1.029479,0.061995,-0.003083,0.964401,0.434138,-0.271932,-0.169184,0.536886,0.210715,0.136966,0.006997,0.080746
623,1.494000,1.028921,0.062582,-0.002951,0.963388,0.436443,-0.271753,-0.169786,0.538410,0.205840,0.137674,0.007320,0.075486
624,1.496400,1.028353,0.063179,-0.002812,0.962362,0.438742,-0.271560,-0.170381,0.539921,0.200928,0.138399,0.007663,0.070191
625,1.498800,1.027776,0.063788,-0.002664,0.961324,0.441036,-0.271352,-0.170969,0.541419,0.195980,0.139142,0.008026,0.064864
626,1.501200,1.027192,0.064412,-0.002505,0.960275,0.443318,-0.271135,-0.171555,0.542898,0.190992,0.139893,0.008401,0.059501
627,1.503600,1.026596,0.065045,-0.002339,0.959213,0.445588,-0.270908,-0.172139,0.544356,0.185967,0.140660,0.008796,0.054102
628,1.506000,1.025991,0.065687,-0.002166,0.958139,0.447843,-0.270667,-0.172718,0.545792,0.180907,0.141446,0.009212,0.048673
629,1.508400,1.025375,0.066340,-0.001986,0.957049,0.450093,-0.270411,-0.173289,0.547215,0.175806,0.142246,0.009646,0.043206
630,1.510800,1.024747,0.067002,-0.001800,0.955945,0.452332,-0.270137,-0.173849,0.548621,0.170666,0.143059,0.010097,0.037704
631,1.513200,1.024109,0.067672,-0.001608,0.954829,0.454556,-0.269848,-0.174400,0.550004,0.165488,0.143881,0.010561,0.032169
632,1.515600,1.023460,0.068349,-0.001411,0.953700,0.456768,-0.269538,-0.174937,0.551369,0.160269,0.144705,0.011033,0.026597
633,1.518000,1.022799,0.069037,-0.001206,0.952555,0.458973,-0.269209,-0.175463,0.552720,0.155006,0.145537,0.011517,0.020986
634,1.520400,1.022145,0.069787,-0.000946,0.951411,0.461151,-0.268920,-0.176052,0.554019,0.149781,0.146532,0.012158,0.015407
635,1.522800,1.022373,0.070727,-0.000121,0.951525,0.462360,-0.268646,-0.176599,0.554406,0.147256,0.148258,0.013380,0.012379
636,1.525200,1.022845,0.071658,0.000848,0.952035,0.463272,-0.268317,-0.177077,0.554513,0.145800,0.150250,0.014806,0.010356
637,1.527600,1.023477,0.072664,0.001968,0.952781,0.464037,-0.268014,-0.177589,0.554461,0.144898,0.152413,0.016363,0.008848
638,1.530000,1.024281,0.073762,0.003262,0.953780,0.464657,-0.267744,-0.178150,0.554250,0.144599,0.154795,0.018096,0.007899
639,1.532400,1.025085,0.074727,0.004479,0.954838,0.465257,-0.267316,-0.178525,0.554047,0.144624,0.157112,0.019760,0.007272
640,1.534800,1.025914,0.075652,0.005690,0.955951,0.465811,-0.266847,-0.178861,0.553798,0.144899,0.159526,0.021513,0.006886
641,1.537200,1.026841,0.076702,0.007049,0.957188,0.466390,-0.266385,-0.179226,0.553548,0.145392,0.162062,0.023369,0.006698
642,1.539600,1.027855,0.077794,0.008478,0.958539,0.466937,-0.265891,-0.179562,0.553267,0.146015,0.164594,0.025215,0.006637
643,1.542000,1.028914,0.078820,0.009873,0.959966,0.467347,-0.265392,-0.179890,0.552850,0.146751,0.167138,0.027068,0.006681
644,1.544400,1.030014,0.079814,0.011265,0.961465,0.467690,-0.264863,-0.180183,0.552369,0.147599,0.169647,0.028883,0.006836
645,1.546800,1.031112,0.080801,0.012657,0.962969,0.468046,-0.264311,-0.180463,0.551895,0.148496,0.172180,0.030724,0.007040
646,1.549200,1.032156,0.081761,0.014016,0.964412,0.468432,-0.263757,-0.180761,0.551428,0.149403,0.174838,0.032688,0.007254
647,1.551600,1.033132,0.082681,0.015327,0.965779,0.468881,-0.263170,-0.181047,0.551004,0.150347,0.177633,0.034793,0.007507
648,1.554000,1.034048,0.083503,0.016551,0.967096,0.469351,-0.262508,-0.181255,0.550604,0.151342,0.180435,0.036910,0.007817
649,1.556400,1.034934,0.084261,0.017719,0.968393,0.469836,-0.261784,-0.181399,0.550220,0.152353,0.183200,0.038996,0.008150
650,1.558800,1.035827,0.085023,0.018894,0.969698,0.470345,-0.261030,-0.181518,0.549857,0.153348,0.185942,0.041067,0.008473
651,1.561200,1.036744,0.085818,0.020104,0.971030,0.470915,-0.260224,-0.181584,0.549554,0.154338,0.188642,0.043103,0.008799
652,1.563600,1.037683,0.086641,0.021344,0.972386,0.471538,-0.259368,-0.181603,0.549303,0.155343,0.191327,0.045132,0.009148
653,1.566000,1.038634,0.087511,0.022626,0.973749,0.472219,-0.258494,-0.181617,0.549096,0.156341,0.194060,0.047214,0.009495
654,1.568400,1.039576,0.088408,0.023925,0.975092,0.472950,-0.257610,-0.181635,0.548925,0.157323,0.196850,0.049359,0.009831
655,1.570800,1.040500,0.089310,0.025222,0.976412,0.473717,-0.256711,-0.181645,0.548783,0.158292,0.199669,0.051541,0.010164
656,1.573200,1.041423,0.090226,0.026532,0.977729,0.474511,-0.255799,-0.181650,0.548660,0.159248,0.202500,0.053742,0.010490
657,1.575600,1.042365,0.091156,0.027861,0.979070,0.475313,-0.254870,-0.181643,0.548539,0.160225,0.205332,0.055947,0.010841
658,1.578000,1.043321,0.092103,0.029210,0.980428,0.476147,-0.253907,-0.181609,0.548445,0.161191,0.208147,0.058142,0.011186
659,1.580400,1.044278,0.093039,0.030553,0.981792,0.476996,-0.252910,-0.181545,0.548362,0.162178,0.210970,0.060350,0.011557
660,1.582800,1.045230,0.093949,0.031878,0.983159,0.477842,-0.251886,-0.181457,0.548270,0.163200,0.213808,0.062577,0.011968
661,1.585200,1.046170,0.094820,0.033172,0.984522,0.478685,-0.250827,-0.181337,0.548175,0.164247,0.216643,0.064806,0.012409
662,1.587600,1.047084,0.095636,0.034417,0.985865,0.479526,-0.249729,-0.181177,0.548078,0.165302,0.219453,0.067017,0.012866
663,1.590000,1.047963,0.096421,0.035625,0.987167,0.480406,-0.248592,-0.180980,0.548019,0.166266,0.222207,0.069183,0.013242
664,1.592400,1.048801,0.097132,0.036772,0.988440,0.481292,-0.247406,-0.180732,0.547966,0.167288,0.224955,0.071348,0.013681
665,1.594800,1.049603,0.097811,0.037881,0.989673,0.482230,-0.246166,-0.180433,0.547964,0.168254,0.227669,0.073489,0.014074
666,1.597200,1.050383,0.098457,0.038962,0.990888,0.483210,-0.244870,-0.180078,0.548001,0.169209,0.230350,0.075604,0.014463
667,1.599600,1.051145,0.099074,0.040018,0.992088,0.484234,-0.243512,-0.179660,0.548087,0.170144,0.232974,0.077671,0.014841
668,1.602000,1.051885,0.099664,0.041050,0.993271,0.485306,-0.242097,-0.179186,0.548217,0.171071,0.235566,0.079712,0.015217
669,1.604400,1.052613,0.100193,0.042046,0.994465,0.486404,-0.240602,-0.178631,0.548374,0.172058,0.238092,0.081687,0.015653
670,1.606800,1.053302,0.100674,0.042993,0.995621,0.487559,-0.239033,-0.178001,0.548591,0.172972,0.240530,0.083584,0.016026
671,1.609200,1.053968,0.101129,0.043919,0.996758,0.488744,-0.237428,-0.177343,0.548829,0.173875,0.242963,0.085481,0.016393
672,1.611600,1.054607,0.101547,0.044809,0.997869,0.489953,-0.235781,-0.176646,0.549088,0.174745,0.245363,0.087351,0.016733
673,1.614000,1.055213,0.101925,0.045657,0.998946,0.491189,-0.234093,-0.175910,0.549372,0.175564,0.247722,0.089189,0.017031
674,1.616400,1.055794,0.102275,0.046476,0.999994,0.492451,-0.232369,-0.175143,0.549677,0.176333,0.250073,0.091027,0.017287
675,1.618800,1.056349,0.102574,0.047247,1.001022,0.493718,-0.230605,-0.174338,0.549985,0.177102,0.252402,0.092850,0.017550
676,1.621200,1.056891,0.102844,0.047991,1.002038,0.495005,-0.228798,-0.173487,0.550316,0.177840,0.254673,0.094623,0.017790
677,1.623600,1.057415,0.103084,0.048709,1.003040,0.496313,-0.226953,-0.172599,0.550667,0.178567,0.256919,0.096379,0.018027
678,1.626000,1.057926,0.103289,0.049400,1.004036,0.497642,-0.225061,-0.171660,0.551043,0.179303,0.259117,0.098094,0.018281
679,1.628400,1.058419,0.103446,0.050055,1.005028,0.498989,-0.223116,-0.170665,0.551440,0.180088,0.261273,0.099772,0.018588
680,1.630800,1.058900,0.103591,0.050699,1.006009,0.500383,-0.221123,-0.169621,0.551885,0.180843,0.263383,0.101414,0.018874
681,1.633200,1.059359,0.103706,0.051317,1.006970,0.501813,-0.219083,-0.168534,0.552363,0.181584,0.265463,0.103031,0.019152
682,1.635600,1.059782,0.103772,0.051888,1.007898,0.503292,-0.216979,-0.167375,0.552896,0.182282,0.267455,0.104570,0.019397
683,1.638000,1.060175,0.103800,0.052424,1.008799,0.504798,-0.214835,-0.166180,0.553454,0.182975,0.269429,0.106098,0.019644
684,1.640400,1.060544,0.103808,0.052936,1.009672,0.506351,-0.212644,-0.164941,0.554054,0.183615,0.271376,0.107606,0.019846
685,1.642800,1.060884,0.103777,0.053410,1.010518,0.507927,-0.210413,-0.163665,0.554675,0.184243,0.273309,0.109109,0.020042
686,1.645200,1.061200,0.103716,0.053854,1.011338,0.509534,-0.208140,-0.162350,0.555324,0.184836,0.275221,0.110597,0.020212
687,1.647600,1.061486,0.103623,0.054264,1.012127,0.511173,-0.205825,-0.160997,0.556001,0.185387,0.277108,0.112068,0.020348
688,1.650000,1.061739,0.103469,0.054620,1.012890,0.512813,-0.203473,-0.159608,0.556677,0.185959,0.278984,0.113534,0.020509
689,1.652400,1.061962,0.103258,0.054926,1.013630,0.514456,-0.201083,-0.158182,0.557356,0.186554,0.280847,0.114993,0.020700
690,1.654800,1.062165,0.103024,0.055209,1.014350,0.516142,-0.198643,-0.156708,0.558077,0.187098,0.282655,0.116405,0.020848
691,1.657200,1.062348,0.102752,0.055461,1.015057,0.517853,-0.196157,-0.155187,0.558823,0.187647,0.284425,0.117785,0.021006
692,1.659600,1.062505,0.102428,0.055671,1.015747,0.519572,-0.193631,-0.153627,0.559576,0.188223,0.286172,0.119146,0.021198
693,1.662000,1.062639,0.102073,0.055852,1.016418,0.521325,-0.191060,-0.152024,0.560361,0.188776,0.287878,0.120475,0.021373
694,1.664400,1.062747,0.101655,0.055984,1.017075,0.523073,-0.188451,-0.150385,0.561138,0.189380,0.289572,0.121795,0.021603
695,1.666800,1.062832,0.101203,0.056084,1.017713,0.524853,-0.185793,-0.148697,0.561949,0.189958,0.291213,0.123070,0.021815
696,1.669200,1.062892,0.100709,0.056148,1.018331,0.526655,-0.183092,-0.146966,0.562781,0.190520,0.292809,0.124307,0.022017
697,1.671600,1.062930,0.100178,0.056179,1.018931,0.528476,-0.180352,-0.145199,0.563629,0.191078,0.294378,0.125521,0.022222
698,1.674000,1.062947,0.099615,0.056182,1.019514,0.530321,-0.177574,-0.143395,0.564500,0.191619,0.295905,0.126703,0.022417
699,1.676400,1.062943,0.099021,0.056157,1.020080,0.532192,-0.174757,-0.141554,0.565394,0.192141,0.297391,0.127850,0.022600
700,1.678800,1.062915,0.098385,0.056098,1.020628,0.534077,-0.171903,-0.139677,0.566304,0.192665,0.298840,0.128966,0.022791
701,1.681200,1.062869,0.097728,0.056017,1.021158,0.535997,-0.169009,-0.137761,0.567246,0.193149,0.300238,0.130039,0.022950
702,1.683600,1.062796,0.097015,0.055891,1.021673,0.537915,-0.166085,-0.135813,0.568187,0.193667,0.301600,0.131081,0.023148
703,1.686000,1.062704,0.096275,0.055741,1.022170,0.539865,-0.163120,-0.133825,0.569160,0.194150,0.302905,0.132075,0.023320
704,1.688400,1.062585,0.095486,0.055550,1.022649,0.541820,-0.160122,-0.131804,0.570139,0.194651,0.304176,0.133041,0.023516
705,1.690800,1.062444,0.094664,0.055328,1.023108,0.543801,-0.157085,-0.129744,0.571143,0.195122,0.305396,0.133964,0.023689
706,1.693200,1.062273,0.093789,0.055062,1.023547,0.545786,-0.154016,-0.127652,0.572151,0.195612,0.306582,0.134858,0.023888
707,1.695600,1.062078,0.092881,0.054765,1.023962,0.547799,-0.150908,-0.125521,0.573187,0.196070,0.307717,0.135709,0.024063
708,1.698000,1.061853,0.091919,0.054420,1.024354,0.549815,-0.147767,-0.123359,0.574224,0.196544,0.308828,0.136543,0.024260
709,1.700400,1.061600,0.090922,0.054042,1.024719,0.551859,-0.144587,-0.121159,0.575287,0.196987,0.309896,0.137342,0.024433
710,1.702800,1.061315,0.089870,0.053615,1.025060,0.553905,-0.141374,-0.118927,0.576353,0.197448,0.310935,0.138118,0.024631
711,1.705200,1.060999,0.088762,0.053141,1.025378,0.555956,-0.138129,-0.116664,0.577422,0.197930,0.311947,0.138874,0.024856
712,1.707600,1.060659,0.087636,0.052644,1.025667,0.558054,-0.134839,-0.114357,0.578536,0.198340,0.312907,0.139587,0.025020
713,1.710000,1.060282,0.086436,0.052086,1.025932,0.560138,-0.131520,-0.112022,0.579636,0.198811,0.313846,0.140284,0.025249
714,1.712400,1.059878,0.085208,0.051499,1.026168,0.562260,-0.128159,-0.109646,0.580773,0.199234,0.314735,0.140939,0.025438
715,1.714800,1.059438,0.083920,0.050858,1.026376,0.564384,-0.124765,-0.107238,0.581912,0.199673,0.315596,0.141574,0.025651
716,1.717200,1.058962,0.082573,0.050166,1.026555,0.566513,-0.121339,-0.104797,0.583055,0.200133,0.316428,0.142186,0.025892
717,1.719600,1.058460,0.081206,0.049449,1.026703,0.568690,-0.117866,-0.102312,0.584244,0.200520,0.317206,0.142754,0.026067
718,1.722000,1.057917,0.079762,0.048667,1.026822,0.570853,-0.114365,-0.099800,0.585418,0.200962,0.317963,0.143307,0.026306
719,1.724400,1.057345,0.078289,0.047854,1.026910,0.573054,-0.110821,-0.097245,0.586630,0.201356,0.318674,0.143822,0.026504
720,1.726800,1.056736,0.076755,0.046986,1.026966,0.575259,-0.107244,-0.094659,0.587844,0.201765,0.319359,0.144317,0.026724
721,1.729200,1.056089,0.075163,0.046067,1.026993,0.577471,-0.103633,-0.092040,0.589065,0.202194,0.320014,0.144791,0.026971
722,1.731600,1.055417,0.073554,0.045125,1.026988,0.579734,-0.099975,-0.089375,0.590334,0.202547,0.320618,0.145223,0.027152
723,1.734000,1.054703,0.071869,0.044119,1.026953,0.581985,-0.096289,-0.086684,0.591590,0.202957,0.321202,0.145641,0.027396
724,1.736400,1.053954,0.070135,0.043068,1.026887,0.584252,-0.092568,-0.083959,0.592861,0.203366,0.321751,0.146031,0.027647
725,1.738800,1.053176,0.068372,0.041985,1.026789,0.586559,-0.088801,-0.081190,0.594170,0.203722,0.322254,0.146385,0.027853
726,1.741200,1.052360,0.066549,0.040848,1.026660,0.588870,-0.085003,-0.078390,0.595483,0.204101,0.322726,0.146715,0.028090
727,1.743600,1.051506,0.064669,0.039663,1.026500,0.591192,-0.081171,-0.075556,0.596807,0.204493,0.323157,0.147011,0.028348
728,1.746000,1.050616,0.062739,0.038430,1.026306,0.593531,-0.077302,-0.072686,0.598147,0.204878,0.323549,0.147278,0.028606
729,1.748400,1.049697,0.060785,0.037168,1.026080,0.595917,-0.073385,-0.069771,0.599531,0.205202,0.323895,0.147506,0.028813
730,1.750800,1.048736,0.058759,0.035847,1.025825,0.598297,-0.069441,-0.066828,0.600910,0.205587,0.324208,0.147708,0.029087
731,1.753200,1.047745,0.056704,0.034496,1.025536,0.600718,-0.065454,-0.063841,0.602331,0.205917,0.324463,0.147861,0.029315
732,1.755600,1.046714,0.054589,0.033091,1.025215,0.603148,-0.061433,-0.060823,0.603758,0.206274,0.324689,0.147993,0.029578
733,1.758000,1.045649,0.052436,0.031649,1.024861,0.605611,-0.057370,-0.057762,0.605218,0.206603,0.324867,0.148085,0.029822
734,1.760400,1.044545,0.050228,0.030158,1.024475,0.608087,-0.053273,-0.054668,0.606692,0.206952,0.325005,0.148146,0.030092
735,1.762800,1.043406,0.047979,0.028628,1.024054,0.610597,-0.049133,-0.051533,0.608198,0.207273,0.325095,0.148166,0.030345
736,1.765200,1.042233,0.045696,0.027061,1.023599,0.613143,-0.044951,-0.048356,0.609739,0.207557,0.325136,0.148147,0.030567
737,1.767600,1.041016,0.043344,0.025439,1.023111,0.615695,-0.040738,-0.045147,0.611286,0.207895,0.325141,0.148099,0.030853
738,1.770000,1.039763,0.040954,0.023778,1.022588,0.618282,-0.036482,-0.041896,0.612868,0.208201,0.325092,0.148006,0.031114
739,1.772400,1.038466,0.038501,0.022062,1.022027,0.620882,-0.032190,-0.038610,0.614462,0.208537,0.325013,0.147890,0.031414
740,1.774800,1.037123,0.035987,0.020294,1.021430,0.623503,-0.027859,-0.035285,0.616077,0.208906,0.324895,0.147743,0.031754
741,1.777200,1.035720,0.033366,0.018454,1.020808,0.626109,-0.023505,-0.031936,0.617678,0.209478,0.324752,0.147578,0.032305
742,1.779600,1.034084,0.030340,0.016516,1.020260,0.628406,-0.019765,-0.028770,0.619401,0.211180,0.322407,0.145173,0.033946
743,1.782000,1.031812,0.026459,0.014580,1.019934,0.629927,-0.017842,-0.026324,0.621445,0.215704,0.313991,0.136591,0.038303
744,1.784400,1.029655,0.022977,0.012989,1.019667,0.631097,-0.016531,-0.024232,0.623396,0.219308,0.304028,0.126475,0.041756
745,1.786800,1.027341,0.019510,0.011353,1.019184,0.632177,-0.015291,-0.022117,0.625351,0.222225,0.293369,0.115687,0.044543
746,1.789200,1.024871,0.015914,0.009646,1.018604,0.633002,-0.014117,-0.019987,0.627132,0.225287,0.282220,0.104428,0.047494
747,1.791600,1.022267,0.012269,0.007883,1.017880,0.633718,-0.012855,-0.017834,0.628739,0.228350,0.271354,0.093477,0.050473
748,1.794000,1.019638,0.008824,0.006274,1.017087,0.634235,-0.011843,-0.015829,0.630249,0.230928,0.259893,0.081956,0.052991
749,1.796400,1.016972,0.005536,0.004741,1.016177,0.634614,-0.010961,-0.013876,0.631700,0.232919,0.248008,0.070034,0.054944
750,1.798800,1.015061,0.003507,0.003851,1.015405,0.635089,-0.010464,-0.012193,0.633360,0.231933,0.236249,0.058258,0.053942
751,1.801200,1.014475,0.003192,0.003728,1.015011,0.635889,-0.010103,-0.010889,0.635103,0.227143,0.226950,0.048953,0.049146
752,1.803600,1.014026,0.002907,0.003412,1.014531,0.636803,-0.009446,-0.009756,0.636492,0.223724,0.221982,0.043983,0.045725
753,1.806000,1.013617,0.002663,0.003112,1.014066,0.637751,-0.008751,-0.008804,0.637699,0.221298,0.218938,0.040939,0.043299
754,1.808400,1.013355,0.002461,0.002743,1.013638,0.638460,-0.008138,-0.008045,0.638553,0.218961,0.217020,0.039021,0.040962
755,1.810800,1.013036,0.002140,0.002504,1.013400,0.638991,-0.007602,-0.007456,0.639137,0.218919,0.216326,0.038326,0.040920
756,1.813200,1.012653,0.001740,0.002253,1.013165,0.639307,-0.007253,-0.006941,0.639618,0.219325,0.215283,0.037284,0.041326
757,1.815600,1.012402,0.001519,0.002148,1.013031,0.639624,-0.006973,-0.006512,0.640085,0.219700,0.214452,0.036454,0.041702
758,1.818000,1.012195,0.001305,0.002023,1.012913,0.639918,-0.006662,-0.006152,0.640428,0.220394,0.214465,0.036467,0.042397
759,1.820400,1.012065,0.001152,0.001843,1.012756,0.640199,-0.006347,-0.005869,0.640677,0.220771,0.215108,0.037110,0.042773
760,1.822800,1.012068,0.001180,0.001790,1.012677,0.640549,-0.006044,-0.005646,0.640947,0.221096,0.216186,0.038187,0.043097
761,1.825200,1.012068,0.001204,0.001792,1.012656,0.640817,-0.005816,-0.005511,0.641122,0.221862,0.217413,0.039414,0.043863
762,1.827600,1.012099,0.001264,0.001834,1.012669,0.641012,-0.005668,-0.005425,0.641255,0.222625,0.218505,0.040506,0.044626
763,1.830000,1.012170,0.001372,0.001911,1.012709,0.641185,-0.005555,-0.005375,0.641365,0.223331,0.219614,0.041615,0.045332
764,1.832400,1.012277,0.001518,0.002002,1.012761,0.641353,-0.005452,-0.005334,0.641471,0.223859,0.220685,0.042685,0.045860
765,1.834800,1.012368,0.001637,0.002048,1.012779,0.641502,-0.005349,-0.005297,0.641554,0.224290,0.221767,0.043768,0.046291
766,1.837200,1.012454,0.001746,0.002085,1.012792,0.641615,-0.005274,-0.005274,0.641616,0.224678,0.222754,0.044755,0.046679
767,1.839600,1.012548,0.001872,0.002159,1.012836,0.641694,-0.005246,-0.005269,0.641671,0.225078,0.223527,0.045527,0.047078
768,1.842000,1.012589,0.001940,0.002230,1.012879,0.641737,-0.005245,-0.005271,0.641712,0.225732,0.224178,0.046178,0.047732
769,1.844400,1.012624,0.001996,0.002274,1.012901,0.641766,-0.005250,-0.005273,0.641744,0.226258,0.224765,0.046765,0.048258
770,1.846800,1.012694,0.002090,0.002309,1.012914,0.641823,-0.005230,-0.005280,0.641773,0.226542,0.225475,0.047475,0.048542
771,1.849200,1.012767,0.002185,0.002339,1.012921,0.641858,-0.005231,-0.005290,0.641798,0.226614,0.225959,0.047959,0.048614
772,1.851600,1.012834,0.002277,0.002367,1.012925,0.641881,-0.005246,-0.005303,0.641824,0.226605,0.226299,0.048299,0.048605
773,1.854000,1.012896,0.002366,0.002396,1.012926,0.641894,-0.005276,-0.005320,0.641850,0.226508,0.226498,0.048498,0.048508
774,1.856400,1.012955,0.002449,0.002419,1.012925,0.641899,-0.005309,-0.005338,0.641870,0.226347,0.226622,0.048622,0.048347
